 Ticket ID,Artist / Event ,Event Type,Venue,Event Date,Purchase Date,Customer Region,Ticket Type,Price (UZS),Quantity, Payment,Status,Rating
TK-11198,Doniyor Otajonov,KONSERT,Uzbekiston Konsert Zali,2026-05-03,2026-04-28,Samarqand,VIP,466127,4,karta,yakunlangan,4.8
TK-10589,Ulug'bek Rahmatullayev,KONSERT,Humo Arena,22.03.2026,2026-02-11,Toshkent,Fan,95308,4,karta,YAKUNLANGAN,4.0
TK-10768,Navruz Gala Shou,Konsert,Humo Arena,21.03.2026,2026-02-03,Andijon,VIP,467675,3,karta,kutilmoqda,
TK-10017,Ulug'bek Rahmatullayev,Konsert,Humo Arena,22.03.2026,2026-02-08,Xorazm,VIP,476903,1,naqd,yakunlangan,4.1
TK-11042,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,2026-04-05,2026-03-05,Xorazm,Fan,104 027 so'm,4,karta,yakunlangan,4.6
TK-12081,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,12.04.2026,2026-03-05,Xorazm,Standart,178937,4,naqd,yakunlangan,4.9
TK-10285,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,03.05.2026,2026-03-23,Namangan,VIP,451 749 so'm,3,qr,kutilmoqda,
TK-10428,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,2026-05-03,2026-04-15,Buxoro,Fan,98593,1,naqd,yakunlangan,4.9
TK-11992,Ulug'bek Rahmatullayev,Konsert,Humo Arena,22.03.2026,2026-01-28,Xorazm,Standart,132587,2,qr,YAKUNLANGAN,3.9
TK-11405,Sevinch Mominova,Konsert,Humo Arena,2026-03-15,2026-03-14,Andijon,Standart,175563,2,karta,YAKUNLANGAN,4.6
TK-10669,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-03-04,Qashqadaryo,Fan,86395,3,naqd,YAKUNLANGAN,4.1
TK-10031,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,05.04.2026,2026-03-13,Samarqand,Standart,137063,3,naqd,qaytarilgan,
TK-11341,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,12.04.2026,2026-03-07,Namangan,Fan,104530,1,qr,yakunlangan,3.8
TK-10722,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-04-09,Farg'ona,VIP,468918,3,naqd,yakunlangan,3.5
TK-10951,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-04-14,Toshkent,Standart,178378,3,qr,YAKUNLANGAN,4.3
TK-11828,Doniyor Otajonov,KONSERT,Uzbekiston Konsert Zali,2026-05-03,2026-04-09,Toshkent,Standart,159766,4,qr,yakunlangan,4.6
TK-10214,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-03-09,Samarqand,Standart,151175,3,naqd,YAKUNLANGAN,4.5
TK-11854,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,2026-05-17,2026-03-19,Xorazm,VIP,446046,4,karta,yakunlangan,4.2
TK-11164,Ulug'bek Rahmatullayev,KONSERT,Humo Arena,22.03.2026,2026-01-22,Farg'ona,Standart,147085,4,karta,yakunlangan,3.9
TK-10326,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,03.05.2026,2026-04-20,Andijon,VIP,478999,2,qr,YAKUNLANGAN,4.7
TK-10560,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,17.05.2026,2026-03-30,Samarqand,Standart,168835,1,karta,kutilmoqda,
TK-11383,sevinch mominova,Konsert,Humo Arena,2026-03-15,2026-01-28,Xorazm,Standart,172274,3,karta,YAKUNLANGAN,4.5
TK-11086,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,2026-05-17,2026-05-03,Farg'ona,VIP,435207,2,karta,qaytarilgan,
TK-11898,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,2026-05-03,2026-03-26,Toshkent,VIP,479303,2,naqd,yakunlangan,4.9
TK-10341,sevinch mominova,Konsert,Humo Arena,2026-03-15,2026-03-02,Xorazm,Fan,70326,2,qr,yakunlangan,4.9
TK-10147,Ulug'bek Rahmatullayev,Konsert,Humo Arena,2026-03-22,2026-02-15,Farg'ona,VIP,453775,1,karta,YAKUNLANGAN,4.8
TK-11908,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-02-27,Xorazm,VIP,474830,4,naqd,yakunlangan,4.3
TK-12031,Sevinch Mo'minova,konsert,Humo Arena,15.03.2026,2026-01-24,Andijon,VIP,463683,2,naqd,QAYTARILGAN,
TK-11107,Jasur Umirov,konsert,Uzbekiston Konsert Zali,2026-04-12,2026-03-28,Andijon,Standart,153680,3,qr,yakunlangan,4.7
TK-10848,Pakhtakor vs Bunyodkor,futbol,Milliy Stadion,2026-04-05,2026-02-04,Xorazm,VIP,438746,4,karta,YAKUNLANGAN,4.5
TK-10966,Sevinch Mominova,Konsert,Humo Arena,2026-03-15,2026-03-13,Qashqadaryo,Fan,77183,2,naqd,kutilmoqda,
TK-11072,Ulug'bek Rahmatullayev,Konsert,Humo Arena,2026-03-22,2026-03-18,Buxoro,Standart,149 572 so'm,1,qr,qaytarilgan,
TK-10155,SEVINCH MOMINOVA,Konsert,Humo Arena,2026-03-15,2026-02-07,Xorazm,Standart,157 668 so'm,4,naqd,YAKUNLANGAN,4.8
TK-11723,SEVINCH MOMINOVA,Konsert,Humo Arena,15.03.2026,2026-01-18,Andijon,Fan,0,4,naqd,yakunlangan,4.7
TK-12400,Ulug'bek Rahmatullayev,Konsert,Humo Arena,2026-03-22,2026-02-04,Namangan,Standart,172401,3,qr,yakunlangan,3.7
TK-11002,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,2026-05-17,2026-04-27,Buxoro,Fan,95 984 so'm,3,karta,yakunlangan,4.9
TK-11913,Shaxlo Ismoilova,Konsert ,Humo Arena,2026-04-19,2026-03-15,Xorazm,Fan,82705,1,karta,kutilmoqda,
TK-12127,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,17.05.2026,2026-05-15,Qashqadaryo,VIP,439705,1,qr,YAKUNLANGAN,4.8
TK-11917,Ulug'bek Rahmatullayev,konsert,Humo Arena,22.03.2026,2026-02-01,Toshkent,Fan,66491,3,naqd,YAKUNLANGAN,4.7
TK-12246,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-04-25,Xorazm,Fan,83 324 so'm,4,qr,kutilmoqda,
TK-11969,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,03.05.2026,2026-03-14,Samarqand,Fan,104816,3,naqd,YAKUNLANGAN,3.8
TK-11203,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-03-30,Namangan,VIP,433421,1,naqd,KUTILMOQDA,
TK-11690,Navruz Gala Shou,Konsert,Humo Arena,21.03.2026,2026-03-05,Farg'ona,Standart,131 233 so'm,1,naqd,YAKUNLANGAN,3.6
TK-12384,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,03.05.2026,2026-03-19,Samarqand,Standart,163 304 so'm,1,karta,yakunlangan,3.5
TK-11584,Sevinch Mominova,Konsert ,Humo Arena,2026-03-15,2026-01-16,Buxoro,VIP,470068,4,naqd,YAKUNLANGAN,4.5
TK-11712,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-03-31,Farg'ona,Fan,103683,1,karta,yakunlangan,3.5
TK-12009,Shaxlo Ismoilova,Konsert,Humo Arena,19.04.2026,2026-03-30,Qashqadaryo,Standart,166117,4,qr,KUTILMOQDA,
TK-10875,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,2026-04-05,2026-02-12,Farg'ona,Standart,135275,4,karta,yakunlangan,4.5
TK-12279,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-04-14,Samarqand,Standart,159843,2,karta,yakunlangan,4.0
TK-10938,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,2026-04-12,2026-04-09,Toshkent,Standart,159761,3,qr,yakunlangan,4.7
TK-12281,Pakhtakor vs Bunyodkor,futbol,Milliy Stadion,2026-04-05,2026-03-27,Buxoro,Fan,93399,2,karta,qaytarilgan,
TK-10346,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,2026-05-17,2026-03-22,Andijon,VIP,454960,1,naqd,kutilmoqda,
TK-12119,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-03-16,Samarqand,Fan,94692,4,naqd,YAKUNLANGAN,3.8
TK-10490,Jasur Umirov,Konsert ,Uzbekiston Konsert Zali,2026-04-12,2026-04-06,Toshkent,VIP,452263,4,naqd,YAKUNLANGAN,4.2
TK-11653,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,2026-04-05,2026-03-05,Samarqand,Standart,134 468 so'm,4,qr,yakunlangan,3.5
TK-10385,Sevinch Mominova,Konsert,Humo Arena,2026-03-15,2026-02-19,Andijon,Standart,146790,2,karta,qaytarilgan,
TK-12132,Sevinch Mominova,Konsert,Humo Arena,2026-03-15,2026-01-24,Buxoro,Fan,92274,4,qr,yakunlangan,4.4
TK-11694,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,2026-05-03,2026-03-11,Namangan,VIP,477383,3,karta,YAKUNLANGAN,4.7
TK-10243,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,2026-04-12,2026-02-19,Samarqand,Standart,179094,1,qr,yakunlangan,4.0
TK-11545,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-02-28,Xorazm,Fan,104261,1,qr,yakunlangan,4.1
TK-10936,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-03-18,Qashqadaryo,Fan,91490,3,qr,YAKUNLANGAN,4.4
TK-12443,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,2026-05-17,2026-03-18,Farg'ona,Standart,167384,3,karta,yakunlangan,4.1
TK-10312,sevinch mominova,Konsert ,Humo Arena,15.03.2026,2026-02-18,Qashqadaryo,Fan,64889,2,naqd,yakunlangan,3.8
TK-12478,Pakhtakor vs Lokomotiv,FUTBOL,Milliy Stadion,10.05.2026,2026-04-30,Samarqand,Fan,94472,3,naqd,yakunlangan,3.8
TK-11674,Ulug'bek Rahmatullayev,konsert,Humo Arena,2026-03-22,2026-03-09,Samarqand,Fan,74005,3,karta,YAKUNLANGAN,4.7
TK-11332,Ulug'bek Rahmatullayev,Konsert,Humo Arena,2026-03-22,2026-02-14,Toshkent,Standart,130064,3,naqd,yakunlangan,5.0
TK-10968,Pakhtakor vs Bunyodkor,futbol,Milliy Stadion,2026-04-05,2026-03-22,Buxoro,Fan,74728,3,karta,YAKUNLANGAN,4.7
TK-10660,Navruz Gala Shou,Konsert,Humo Arena,21.03.2026,2026-02-07,Andijon,VIP,452356,4,naqd,YAKUNLANGAN,4.3
TK-10935,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-03-20,Samarqand,VIP,472464,1,naqd,YAKUNLANGAN,3.9
TK-10370,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-03-25,Xorazm,VIP,440067,3,qr,yakunlangan,4.9
TK-10566,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-03-13,Toshkent,Fan,90313,1,karta,yakunlangan,3.6
TK-12029,Ulug'bek Rahmatullayev,Konsert,Humo Arena,22.03.2026,2026-02-02,Farg'ona,Standart,169 858 so'm,1,qr,YAKUNLANGAN,4.6
TK-10824,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,2026-05-03,2026-03-10,Toshkent,Standart,130 911 so'm,4,karta,YAKUNLANGAN,4.7
TK-10982,Navruz Gala Shou,Konsert,Humo Arena,2026-03-21,2026-03-06,Farg'ona,Fan,101 861 so'm,4,karta,yakunlangan,3.6
TK-12050,Sevinch Mominova,konsert,Humo Arena,2026-03-15,2026-01-23,Namangan,Fan,104280,1,naqd,yakunlangan,4.2
TK-12452,Jasur Umirov,KONSERT,Uzbekiston Konsert Zali,2026-04-12,2026-04-09,Namangan,VIP,473331,3,qr,QAYTARILGAN,
TK-12184,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-03-28,Qashqadaryo,VIP,461190,2,naqd,yakunlangan,4.5
TK-11767,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-04-16,Toshkent,Standart,140943,1,naqd,YAKUNLANGAN,4.9
TK-10813,Shaxlo Ismoilova,Konsert,Humo Arena,19.04.2026,2026-03-07,Xorazm,Fan,104836,2,naqd,yakunlangan,4.0
TK-11430,Muhabbat Shamayeva,KONSERT,Uzbekiston Konsert Zali,2026-05-17,2026-04-05,Samarqand,Standart,139466,1,karta,qaytarilgan,
TK-10778,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-04-17,Qashqadaryo,VIP,0,1,karta,yakunlangan,4.4
TK-11320,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,2026-04-05,2026-02-05,Buxoro,Fan,79131,4,qr,YAKUNLANGAN,4.6
TK-12486,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,2026-04-05,2026-03-20,Buxoro,Fan,80062,1,naqd,yakunlangan,4.9
TK-11052,Jasur Umirov,konsert,Uzbekiston Konsert Zali,2026-04-12,2026-04-06,Qashqadaryo,VIP,444894,1,naqd,yakunlangan,3.5
TK-11879,Doniyor Otajonov,Konsert ,Uzbekiston Konsert Zali,03.05.2026,2026-03-12,Andijon,VIP,447 728 so'm,1,naqd,yakunlangan,4.7
TK-11013,Ulug'bek Rahmatullayev,Konsert,Humo Arena,2026-03-22,2026-02-08,Andijon,VIP,444002,4,karta,yakunlangan,4.7
TK-11401,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-04-22,Andijon,Fan,105 415 so'm,4,naqd,qaytarilgan,
TK-11916,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-03-17,Samarqand,Standart,165905,3,qr,YAKUNLANGAN,3.8
TK-12106,Sevinch Mominova,Konsert,Humo Arena,2026-03-15,2026-01-28,Namangan,Standart,174 926 so'm,4,naqd,yakunlangan,4.1
TK-11817,Jasur Umirov,Konsert ,Uzbekiston Konsert Zali,2026-04-12,2026-03-02,Namangan,VIP,438526,3,naqd,yakunlangan,3.7
TK-10126,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,2026-05-17,2026-03-26,Namangan,Fan,89516,2,naqd,yakunlangan,4.8
TK-10887,Sevinch Mominova,Konsert,Humo Arena,15.03.2026,2026-03-06,Qashqadaryo,Standart,131811,3,qr,yakunlangan,3.7
TK-12076,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,2026-05-17,2026-03-22,Xorazm,Standart,165519,2,naqd,YAKUNLANGAN,4.5
TK-11347,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-04-20,Samarqand,Standart,135827,1,qr,yakunlangan,4.4
TK-11007,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-04-02,Buxoro,VIP,438192,1,naqd,KUTILMOQDA,
TK-10355,Navruz Gala Shou,Konsert,Humo Arena,2026-03-21,2026-02-17,Andijon,Fan,76122,1,naqd,qaytarilgan,
TK-11003,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,2026-04-12,2026-03-31,Xorazm,Fan,68 994 so'm,2,qr,yakunlangan,4.7
TK-10682,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,2026-05-17,2026-05-13,Andijon,Standart,154211,3,qr,YAKUNLANGAN,4.7
TK-10827,Ulug'bek Rahmatullayev,konsert,Humo Arena,22.03.2026,2026-03-18,Xorazm,Standart,164751,3,naqd,QAYTARILGAN,
TK-12326,Navruz Gala Shou,Konsert,Humo Arena,2026-03-21,2026-02-12,Farg'ona,VIP,466068,2,naqd,YAKUNLANGAN,4.6
TK-10984,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-04-06,Toshkent,Standart,163695,2,karta,qaytarilgan,
TK-11233,Navruz Gala Shou,Konsert ,Humo Arena,2026-03-21,2026-03-19,Xorazm,Standart,130 690 so'm,3,naqd,kutilmoqda,
TK-12156,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-03-28,Toshkent,Standart,142225,3,naqd,yakunlangan,3.8
TK-10140,Pakhtakor vs Lokomotiv,futbol,Milliy Stadion,10.05.2026,2026-03-17,Namangan,Standart,132548,4,karta,yakunlangan,3.6
TK-10217,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,2026-05-03,2026-03-14,Qashqadaryo,VIP,446187,4,qr,qaytarilgan,
TK-12083,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,2026-05-17,2026-04-19,Farg'ona,Fan,90605,4,naqd,yakunlangan,4.1
TK-11713,Sevinch Mo'minova,Konsert,Humo Arena,2026-03-15,2026-02-10,Qashqadaryo,Fan,100757,1,qr,YAKUNLANGAN,3.5
TK-12314,Sevinch Mominova,konsert,Humo Arena,2026-03-15,2026-01-18,Farg'ona,VIP,435998,1,qr,yakunlangan,4.4
TK-11761,Navruz Gala Shou,Konsert,Humo Arena,21.03.2026,2026-02-20,Andijon,Standart,138622,3,karta,qaytarilgan,
TK-11871,Ulug'bek Rahmatullayev,Konsert,Humo Arena,22.03.2026,2026-02-16,Xorazm,VIP,455938,1,naqd,qaytarilgan,5.0
TK-10022,Shaxlo Ismoilova,konsert,Humo Arena,19.04.2026,2026-04-10,Qashqadaryo,Standart,167926,2,qr,YAKUNLANGAN,4.4
TK-10711,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,2026-05-17,2026-03-30,Samarqand,Standart,153751,3,qr,yakunlangan,3.8
TK-11157,Navruz Gala Shou,Konsert,Humo Arena,21.03.2026,2026-02-28,Buxoro,VIP,435 452 so'm,1,qr,YAKUNLANGAN,3.6
TK-12378,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,03.05.2026,2026-04-29,Andijon,Fan,101 064 so'm,4,naqd,kutilmoqda,
TK-10871,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-03-03,Andijon,Fan,63628,3,karta,yakunlangan,4.2
TK-11512,Muhabbat Shamayeva,Konsert ,Uzbekiston Konsert Zali,2026-05-17,2026-03-29,Farg'ona,Fan,90697,2,qr,yakunlangan,4.8
TK-10010,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-04-06,Qashqadaryo,Fan,93 243 so'm,2,qr,qaytarilgan,
TK-11804,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-04-14,Xorazm,VIP,449834,2,qr,QAYTARILGAN,
TK-12395,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,2026-05-03,2026-04-13,Namangan,Fan,80032,3,karta,YAKUNLANGAN,4.2
TK-11755,Pakhtakor vs Lokomotiv,FUTBOL,Milliy Stadion,2026-05-10,2026-05-03,Qashqadaryo,VIP,468 343 so'm,4,qr,yakunlangan,4.0
TK-11315,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,12.04.2026,2026-03-07,Toshkent,VIP,434511,2,qr,QAYTARILGAN,
TK-10754,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-03-15,Andijon,VIP,437908,1,naqd,yakunlangan,4.9
TK-10626,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,2026-04-12,2026-03-14,Qashqadaryo,Fan,84849,4,naqd,yakunlangan,4.9
TK-11789,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-04-18,Xorazm,VIP,463184,2,qr,yakunlangan,4.9
TK-10026,Shaxlo Ismoilova,Konsert,Humo Arena,19.04.2026,2026-03-23,Andijon,VIP,469137,1,karta,yakunlangan,4.2
TK-10129,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,2026-05-17,2026-04-23,Qashqadaryo,Fan,96735,3,karta,kutilmoqda,
TK-10843,Navruz Gala Shou,konsert,Humo Arena,21.03.2026,2026-03-02,Andijon,Standart,145478,2,naqd,yakunlangan,4.0
TK-10323,Ulug'bek Rahmatullayev,Konsert,Humo Arena,2026-03-22,2026-02-06,Namangan,Fan,82690,4,karta,kutilmoqda,
TK-12181,Navruz Gala Shou,Konsert,Humo Arena,2026-03-21,2026-02-27,Toshkent,Fan,103987,2,qr,qaytarilgan,
TK-11499,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-04-22,Toshkent,Standart,162 802 so'm,2,qr,yakunlangan,4.6
TK-11284,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-04-08,Xorazm,VIP,451917,4,karta,qaytarilgan,
TK-12460,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-04-03,Xorazm,VIP,434898,4,naqd,yakunlangan,3.6
TK-10014,sevinch mominova,Konsert,Humo Arena,15.03.2026,2026-03-07,Samarqand,Fan,62915,4,karta,YAKUNLANGAN,4.5
TK-10947,Ulug'bek Rahmatullayev,Konsert,Humo Arena,22.03.2026,2026-02-07,Andijon,Standart,147 133 so'm,4,karta,yakunlangan,4.4
TK-10215,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,2026-05-03,2026-04-02,Toshkent,Fan,61188,4,karta,YAKUNLANGAN,4.6
TK-12383,Ulug'bek Rahmatullayev,Konsert,Humo Arena,22.03.2026,2026-02-16,Samarqand,Standart,178 648 so'm,2,qr,kutilmoqda,
TK-12008,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-04-02,Namangan,Fan,85930,1,qr,YAKUNLANGAN,4.4
TK-11182,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-03-23,Andijon,VIP,452233,4,karta,yakunlangan,3.7
TK-11709,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,03.05.2026,2026-03-19,Xorazm,Fan,84 923 so'm,3,qr,yakunlangan,5.0
TK-11616,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-04-25,Xorazm,Fan,80 210 so'm,1,qr,YAKUNLANGAN,4.3
TK-10864,Shaxlo Ismoilova,Konsert,Humo Arena,19.04.2026,2026-03-29,Namangan,Standart,133 524 so'm,2,qr,YAKUNLANGAN,4.5
TK-10516,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-04-10,Xorazm,VIP,430 607 so'm,2,naqd,yakunlangan,4.7
TK-10597,sevinch mominova,KONSERT,Humo Arena,2026-03-15,2026-01-29,Namangan,Fan,80290,3,karta,YAKUNLANGAN,4.8
TK-10195,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-03-31,Namangan,Fan,82643,3,qr,yakunlangan,4.9
TK-11277,Doniyor Otajonov,konsert,Uzbekiston Konsert Zali,2026-05-03,2026-03-13,Andijon,Fan,91269,3,naqd,yakunlangan,4.2
TK-10288,Ulug'bek Rahmatullayev,Konsert,Humo Arena,22.03.2026,2026-02-01,Farg'ona,Standart,174735,3,karta,yakunlangan,4.9
TK-10950,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,2026-05-03,2026-03-27,Qashqadaryo,Fan,92539,4,qr,yakunlangan,3.9
TK-12389,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-03-26,Toshkent,VIP,478611,3,naqd,kutilmoqda,
TK-12229,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-03-24,Buxoro,Fan,62485,1,karta,yakunlangan,4.0
TK-12420,Navruz Gala Shou,konsert,Humo Arena,2026-03-21,2026-01-27,Farg'ona,VIP,455661,3,karta,yakunlangan,4.3
TK-11120,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-03-30,Toshkent,Fan,98858,2,karta,qaytarilgan,
TK-11627,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,2026-05-03,2026-03-16,Namangan,VIP,447829,3,karta,yakunlangan,4.7
TK-10549,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,03.05.2026,2026-04-27,Farg'ona,VIP,457205,4,qr,kutilmoqda,
TK-10156,Sevinch Mominova,Konsert,Humo Arena,2026-03-15,2026-02-16,Xorazm,VIP,456810,1,naqd,yakunlangan,3.6
TK-10419,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,17.05.2026,2026-04-27,Namangan,Fan,72937,1,karta,yakunlangan,4.6
TK-10922,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-03-05,Namangan,Fan,85270,1,qr,YAKUNLANGAN,4.7
TK-12000,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,2026-04-05,2026-03-16,Xorazm,VIP,467472,1,karta,yakunlangan,4.8
TK-10477,Sevinch Mominova,Konsert,Humo Arena,2026-03-15,2026-03-06,Farg'ona,Standart,145857,4,naqd,yakunlangan,4.3
TK-12334,Doniyor Otajonov,konsert,Uzbekiston Konsert Zali,2026-05-03,2026-03-11,Andijon,VIP,453440,3,naqd,yakunlangan,4.6
TK-12498,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-03-21,Samarqand,VIP,457029,1,naqd,kutilmoqda,
TK-11523,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-03-20,Andijon,VIP,440916,4,naqd,yakunlangan,4.9
TK-11471,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,2026-04-05,2026-02-19,Toshkent,Fan,86527,2,naqd,yakunlangan,3.6
TK-10553,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-04-16,Samarqand,Fan,65 907 so'm,2,karta,yakunlangan,4.8
TK-11202,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,05.04.2026,2026-02-19,Toshkent,VIP,459 879 so'm,2,karta,qaytarilgan,
TK-10390,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-04-19,Samarqand,Fan,76814,1,qr,YAKUNLANGAN,4.2
TK-10578,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,2026-04-05,2026-02-16,Xorazm,Standart,153049,2,naqd,kutilmoqda,
TK-12351,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-04-13,Samarqand,VIP,468801,3,naqd,yakunlangan,4.9
TK-11701,Ulug'bek Rahmatullayev,Konsert,Humo Arena,2026-03-22,2026-02-04,Samarqand,Standart,145202,1,karta,QAYTARILGAN,
TK-12303,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,2026-05-03,2026-04-26,Xorazm,VIP,433503,3,karta,yakunlangan,3.5
TK-10820,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,2026-04-05,2026-04-03,Toshkent,VIP,460984,2,qr,qaytarilgan,
TK-12430,Ulug'bek Rahmatullayev,Konsert,Humo Arena,22.03.2026,2026-03-13,Toshkent,VIP,446298,2,naqd,yakunlangan,4.3
TK-11006,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,2026-05-03,2026-03-18,Samarqand,Standart,143114,4,karta,yakunlangan,4.4
TK-11248,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-03-19,Xorazm,VIP,451909,4,qr,yakunlangan,4.3
TK-12192,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,17.05.2026,2026-03-27,Qashqadaryo,VIP,430784,3,qr,qaytarilgan,
TK-10664,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,17.05.2026,2026-05-03,Qashqadaryo,VIP,460501,2,karta,QAYTARILGAN,
TK-12251,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-04-25,Xorazm,Fan,64401,3,qr,KUTILMOQDA,
