ticket_id,artist_event,event_type,venue,event_date,purchase_date,customer_region,ticket_type,price_uzs,quantity,payment,status,rating,revenue
TK-11616,qxl stand-up show,stendap,hysteria club,26.04.2026,2026-04-25,xorazm,fan,80210,1,qr,yakunlangan,4.3,80210
TK-10864,shaxlo ismoilova,konsert,humo arena,19.04.2026,2026-03-29,namangan,standart,133524,2,qr,yakunlangan,4.5,267048
TK-10516,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-04-10,xorazm,vip,430607,2,naqd,yakunlangan,4.7,861214
TK-10597,sevinch mominova,konsert,humo arena,2026-03-15,2026-01-29,namangan,fan,80290,3,karta,yakunlangan,4.8,240870
TK-10195,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-03-31,namangan,fan,82643,3,qr,yakunlangan,4.9,247929
TK-11277,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-03-13,andijon,fan,91269,3,naqd,yakunlangan,4.2,273807
TK-10288,ulugbek rahmatullayev,konsert,humo arena,22.03.2026,2026-02-01,farg'ona,standart,174735,3,karta,yakunlangan,4.9,524205
TK-10950,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-03-27,qashqadaryo,fan,92539,4,qr,yakunlangan,3.9,370156
TK-12389,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-03-26,toshkent,vip,478611,3,naqd,kutilmoqda,,1435833
TK-12229,qxl stand-up show,stendap,hysteria club,26.04.2026,2026-03-24,buxoro,fan,62485,1,karta,yakunlangan,4.0,62485
TK-12420,navruz gala shou,konsert,humo arena,2026-03-21,2026-01-27,farg'ona,vip,455661,3,karta,yakunlangan,4.3,1366983
TK-11120,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-03-30,toshkent,fan,98858,2,karta,qaytarilgan,,197716
TK-11627,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-03-16,namangan,vip,447829,3,karta,yakunlangan,4.7,1343487
TK-10549,doniyor otajonov,konsert,uzbekiston konsert zali,03.05.2026,2026-04-27,farg'ona,vip,457205,4,qr,kutilmoqda,,1828820
TK-10156,sevinch mominova,konsert,humo arena,2026-03-15,2026-02-16,xorazm,vip,456810,1,naqd,yakunlangan,3.6,456810
TK-10419,muhabbat shamayeva,konsert,uzbekiston konsert zali,17.05.2026,2026-04-27,namangan,fan,72937,1,karta,yakunlangan,4.6,72937
TK-10922,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-03-05,namangan,fan,85270,1,qr,yakunlangan,4.7,85270
TK-12000,pakhtakor vs bunyodkor,futbol,milliy stadion,2026-04-05,2026-03-16,xorazm,vip,467472,1,karta,yakunlangan,4.8,467472
TK-10477,sevinch mominova,konsert,humo arena,2026-03-15,2026-03-06,farg'ona,standart,145857,4,naqd,yakunlangan,4.3,583428
TK-12334,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-03-11,andijon,vip,453440,3,naqd,yakunlangan,4.6,1360320
TK-12498,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-03-21,samarqand,vip,457029,1,naqd,kutilmoqda,,457029
TK-11523,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-03-20,andijon,vip,440916,4,naqd,yakunlangan,4.9,1763664
TK-11471,pakhtakor vs bunyodkor,futbol,milliy stadion,2026-04-05,2026-02-19,toshkent,fan,86527,2,naqd,yakunlangan,3.6,173054
TK-10553,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-04-16,samarqand,fan,65907,2,karta,yakunlangan,4.8,131814
TK-11202,pakhtakor vs bunyodkor,futbol,milliy stadion,05.04.2026,2026-02-19,toshkent,vip,459879,2,karta,qaytarilgan,,919758
TK-10390,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-04-19,samarqand,fan,76814,1,qr,yakunlangan,4.2,76814
TK-10578,pakhtakor vs bunyodkor,futbol,milliy stadion,2026-04-05,2026-02-16,xorazm,standart,153049,2,naqd,kutilmoqda,,306098
TK-12351,qxl stand-up show,stendap,hysteria club,26.04.2026,2026-04-13,samarqand,vip,468801,3,naqd,yakunlangan,4.9,1406403
TK-11701,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-02-04,samarqand,standart,145202,1,karta,qaytarilgan,,145202
TK-12303,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-04-26,xorazm,vip,433503,3,karta,yakunlangan,3.5,1300509
TK-10820,pakhtakor vs bunyodkor,futbol,milliy stadion,2026-04-05,2026-04-03,toshkent,vip,460984,2,qr,qaytarilgan,,921968
TK-12430,ulugbek rahmatullayev,konsert,humo arena,22.03.2026,2026-03-13,toshkent,vip,446298,2,naqd,yakunlangan,4.3,892596
TK-11006,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-03-18,samarqand,standart,143114,4,karta,yakunlangan,4.4,572456
TK-11248,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-03-19,xorazm,vip,451909,4,qr,yakunlangan,4.3,1807636
TK-12192,muhabbat shamayeva,konsert,uzbekiston konsert zali,17.05.2026,2026-03-27,qashqadaryo,vip,430784,3,qr,qaytarilgan,,1292352
TK-10664,muhabbat shamayeva,konsert,uzbekiston konsert zali,17.05.2026,2026-05-03,qashqadaryo,vip,460501,2,karta,qaytarilgan,,921002
TK-12251,qxl stand-up show,stendap,hysteria club,26.04.2026,2026-04-25,xorazm,fan,64401,3,qr,kutilmoqda,,193203
TK-10142,pakhtakor vs bunyodkor,futbol,milliy stadion,2026-04-05,2026-04-03,toshkent,vip,473139,1,karta,yakunlangan,4.2,473139
TK-12211,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-04-20,toshkent,fan,69642,2,naqd,kutilmoqda,,139284
TK-11891,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-03-07,andijon,standart,139967,1,qr,yakunlangan,4.4,139967
TK-10421,shaxlo ismoilova,konsert,humo arena,2026-04-19,2026-02-22,namangan,fan,72859,2,qr,yakunlangan,3.7,145718
TK-10799,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-02-04,toshkent,vip,431435,3,qr,yakunlangan,3.6,1294305
TK-10615,pakhtakor vs bunyodkor,futbol,milliy stadion,2026-04-05,2026-02-10,samarqand,vip,465867,2,naqd,yakunlangan,4.9,931734
TK-11318,muhabbat shamayeva,konsert,uzbekiston konsert zali,2026-05-17,2026-03-25,buxoro,standart,164844,3,naqd,yakunlangan,4.9,494532
TK-10295,ulugbek rahmatullayev,konsert,humo arena,22.03.2026,2026-02-27,toshkent,vip,465050,2,qr,yakunlangan,4.6,930100
TK-10401,pakhtakor vs lokomotiv,futbol,milliy stadion,10.05.2026,2026-04-30,farg'ona,fan,84432,2,naqd,yakunlangan,4.3,168864
TK-10088,pakhtakor vs bunyodkor,futbol,milliy stadion,2026-04-05,2026-03-03,farg'ona,fan,88621,2,karta,kutilmoqda,,177242
TK-12079,pakhtakor vs bunyodkor,futbol,milliy stadion,2026-04-05,2026-02-08,buxoro,standart,149078,3,naqd,qaytarilgan,,447234
TK-12499,muhabbat shamayeva,konsert,uzbekiston konsert zali,17.05.2026,2026-04-08,xorazm,standart,172776,3,qr,yakunlangan,3.7,518328
TK-10131,sevinch mominova,konsert,humo arena,15.03.2026,2026-02-22,namangan,vip,478158,3,qr,yakunlangan,4.9,1434474
TK-11938,pakhtakor vs lokomotiv,futbol,milliy stadion,10.05.2026,2026-05-06,toshkent,vip,476048,2,karta,yakunlangan,4.4,952096
TK-11837,sevinch mominova,konsert,humo arena,15.03.2026,2026-01-14,qashqadaryo,fan,73344,4,qr,kutilmoqda,,293376
TK-11402,navruz gala shou,konsert,humo arena,2026-03-21,2026-01-22,buxoro,standart,171140,2,naqd,yakunlangan,3.6,342280
TK-12087,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-02-13,buxoro,vip,458324,4,qr,yakunlangan,4.3,1833296
TK-12203,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-04-06,namangan,vip,478211,4,qr,yakunlangan,4.8,1912844
TK-11188,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-02-15,samarqand,vip,451470,2,naqd,kutilmoqda,,902940
TK-10724,pakhtakor vs lokomotiv,futbol,milliy stadion,10.05.2026,2026-03-18,farg'ona,vip,476785,2,qr,yakunlangan,3.7,953570
TK-11314,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-03-01,farg'ona,vip,466994,1,qr,qaytarilgan,,466994
TK-11831,pakhtakor vs bunyodkor,futbol,milliy stadion,05.04.2026,2026-04-03,farg'ona,standart,146546,3,karta,yakunlangan,4.7,439638
TK-10269,muhabbat shamayeva,konsert,uzbekiston konsert zali,17.05.2026,2026-04-14,farg'ona,standart,176145,4,karta,yakunlangan,4.8,704580
TK-11844,jasur umirov,konsert,uzbekiston konsert zali,12.04.2026,2026-04-11,samarqand,vip,433240,3,karta,kutilmoqda,,1299720
TK-12102,muhabbat shamayeva,konsert,uzbekiston konsert zali,17.05.2026,2026-04-04,buxoro,vip,470240,4,qr,yakunlangan,4.1,1880960
TK-11372,pakhtakor vs bunyodkor,futbol,milliy stadion,2026-04-05,2026-02-21,samarqand,vip,439907,1,naqd,yakunlangan,4.5,439907
TK-10917,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-03-14,buxoro,fan,68811,2,qr,yakunlangan,3.5,137622
TK-12239,jasur umirov,konsert,uzbekiston konsert zali,12.04.2026,2026-04-10,xorazm,vip,454370,1,naqd,yakunlangan,4.0,454370
TK-11319,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-03-14,farg'ona,standart,173722,2,karta,yakunlangan,4.3,347444
TK-12174,muhabbat shamayeva,konsert,uzbekiston konsert zali,17.05.2026,2026-04-17,samarqand,standart,133707,3,qr,yakunlangan,3.6,401121
TK-11941,sevinch mominova,konsert,humo arena,2026-03-15,2026-02-09,andijon,vip,473289,1,karta,yakunlangan,4.3,473289
TK-10587,navruz gala shou,konsert,humo arena,21.03.2026,2026-01-22,samarqand,fan,68899,4,naqd,yakunlangan,3.6,275596
TK-12115,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-02-20,qashqadaryo,vip,444349,3,karta,yakunlangan,4.0,1333047
TK-11139,muhabbat shamayeva,konsert,uzbekiston konsert zali,2026-05-17,2026-04-12,xorazm,vip,434574,2,qr,qaytarilgan,,869148
TK-10375,jasur umirov,konsert,uzbekiston konsert zali,2026-04-12,2026-03-20,xorazm,fan,66521,3,karta,yakunlangan,3.8,199563
TK-10333,shaxlo ismoilova,konsert,humo arena,19.04.2026,2026-04-06,toshkent,vip,433057,3,karta,qaytarilgan,,1299171
TK-12060,jasur umirov,konsert,uzbekiston konsert zali,12.04.2026,2026-03-15,buxoro,fan,90560,4,naqd,qaytarilgan,,362240
TK-12387,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-04-28,samarqand,standart,138560,3,karta,yakunlangan,4.1,415680
TK-11118,pakhtakor vs lokomotiv,futbol,milliy stadion,10.05.2026,2026-03-26,xorazm,vip,454625,2,karta,yakunlangan,3.7,909250
TK-11442,sevinch mominova,konsert,humo arena,15.03.2026,2026-02-05,samarqand,vip,479885,3,naqd,yakunlangan,4.1,1439655
TK-11604,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-03-30,buxoro,standart,130394,1,karta,qaytarilgan,4.5,130394
TK-10910,muhabbat shamayeva,konsert,uzbekiston konsert zali,2026-05-17,2026-04-12,samarqand,vip,453961,3,qr,qaytarilgan,,1361883
TK-10776,pakhtakor vs bunyodkor,futbol,milliy stadion,05.04.2026,2026-03-18,farg'ona,standart,145482,2,naqd,kutilmoqda,,290964
TK-11807,qxl stand-up show,stendap,hysteria club,26.04.2026,2026-04-14,qashqadaryo,vip,452764,3,qr,yakunlangan,3.6,1358292
TK-10328,muhabbat shamayeva,konsert,uzbekiston konsert zali,2026-05-17,2026-03-28,farg'ona,standart,158176,3,naqd,yakunlangan,4.0,474528
TK-11342,navruz gala shou,konsert,humo arena,21.03.2026,2026-01-27,toshkent,standart,143667,1,karta,yakunlangan,4.7,143667
TK-10320,sevinch mominova,konsert,humo arena,15.03.2026,2026-02-24,qashqadaryo,standart,167468,3,karta,yakunlangan,3.9,502404
TK-12067,jasur umirov,konsert,uzbekiston konsert zali,12.04.2026,2026-03-26,namangan,standart,150089,3,qr,yakunlangan,3.6,450267
TK-10012,navruz gala shou,konsert,humo arena,21.03.2026,2026-02-01,buxoro,standart,168250,3,naqd,yakunlangan,4.3,504750
TK-10897,pakhtakor vs bunyodkor,futbol,milliy stadion,2026-04-05,2026-03-17,toshkent,vip,468702,2,karta,kutilmoqda,,937404
TK-10171,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-04-27,buxoro,fan,77191,2,naqd,yakunlangan,4.3,154382
TK-10260,muhabbat shamayeva,konsert,uzbekiston konsert zali,2026-05-17,2026-04-16,samarqand,vip,436981,3,karta,yakunlangan,3.6,1310943
TK-11932,jasur umirov,konsert,uzbekiston konsert zali,2026-04-12,2026-02-20,andijon,vip,456961,1,karta,kutilmoqda,,456961
TK-10689,navruz gala shou,konsert,humo arena,2026-03-21,2026-01-26,andijon,fan,77064,3,qr,yakunlangan,4.5,231192
TK-10901,navruz gala shou,konsert,humo arena,2026-03-21,2026-02-17,xorazm,standart,176007,1,karta,yakunlangan,4.2,176007
TK-10258,sevinch mominova,konsert,humo arena,2026-03-15,2026-02-05,toshkent,fan,86023,3,naqd,yakunlangan,3.7,258069
TK-10844,ulugbek rahmatullayev,konsert,humo arena,22.03.2026,2026-02-20,xorazm,fan,105600,3,karta,yakunlangan,4.1,316800
TK-12340,navruz gala shou,konsert,humo arena,21.03.2026,2026-01-24,farg'ona,standart,162771,2,qr,kutilmoqda,,325542
TK-10138,jasur umirov,konsert,uzbekiston konsert zali,12.04.2026,2026-02-26,xorazm,fan,85637,4,naqd,yakunlangan,4.9,342548
TK-11573,ulugbek rahmatullayev,konsert,humo arena,22.03.2026,2026-02-20,farg'ona,fan,101004,2,qr,yakunlangan,5.0,202008
TK-10319,muhabbat shamayeva,konsert,uzbekiston konsert zali,17.05.2026,2026-03-25,toshkent,fan,108762,2,karta,yakunlangan,4.6,217524
TK-10653,qxl stand-up show,stendap,hysteria club,26.04.2026,2026-04-25,xorazm,standart,152166,2,naqd,yakunlangan,3.9,304332
TK-11965,muhabbat shamayeva,konsert,uzbekiston konsert zali,2026-05-17,2026-04-28,buxoro,vip,463373,4,karta,yakunlangan,4.7,1853492
TK-11880,pakhtakor vs lokomotiv,futbol,milliy stadion,10.05.2026,2026-03-30,toshkent,standart,175757,1,naqd,yakunlangan,3.5,175757
TK-10558,ulugbek rahmatullayev,konsert,humo arena,22.03.2026,2026-02-05,xorazm,fan,71124,1,qr,yakunlangan,3.9,71124
TK-10139,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-03-18,namangan,standart,132562,1,naqd,yakunlangan,4.3,132562
TK-10112,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-03-27,farg'ona,vip,438875,1,naqd,yakunlangan,3.5,438875
TK-10531,navruz gala shou,konsert,humo arena,2026-03-21,2026-02-27,toshkent,vip,456389,3,qr,yakunlangan,4.7,1369167
TK-10224,pakhtakor vs bunyodkor,futbol,milliy stadion,2026-04-05,2026-02-26,buxoro,vip,467514,3,naqd,yakunlangan,3.8,1402542
TK-10723,pakhtakor vs bunyodkor,futbol,milliy stadion,05.04.2026,2026-04-03,toshkent,standart,155328,1,karta,yakunlangan,4.5,155328
TK-12358,pakhtakor vs bunyodkor,futbol,milliy stadion,05.04.2026,2026-03-17,buxoro,fan,97542,3,qr,yakunlangan,4.3,292626
TK-12172,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-03-31,buxoro,fan,100773,2,qr,yakunlangan,3.7,201546
TK-11433,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-02-26,samarqand,standart,153080,4,naqd,yakunlangan,5.0,612320
TK-10325,sevinch mominova,konsert,humo arena,2026-03-15,2026-02-25,buxoro,vip,460778,-4,karta,qaytarilgan,,-1843112
TK-11323,muhabbat shamayeva,konsert,uzbekiston konsert zali,2026-05-17,2026-04-12,namangan,vip,446708,1,qr,yakunlangan,3.6,446708
TK-12010,shaxlo ismoilova,konsert,humo arena,2026-04-19,2026-03-16,buxoro,vip,455726,3,naqd,yakunlangan,4.7,1367178
TK-11458,shaxlo ismoilova,konsert,humo arena,2026-04-19,2026-04-03,namangan,vip,461626,3,naqd,kutilmoqda,,1384878
TK-11742,sevinch mominova,konsert,humo arena,2026-03-15,2026-02-17,farg'ona,fan,88916,2,naqd,yakunlangan,4.4,177832
TK-12285,sevinch mominova,konsert,humo arena,15.03.2026,2026-02-19,qashqadaryo,fan,88253,1,naqd,yakunlangan,5.0,88253
TK-10714,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-04-23,andijon,standart,167566,3,naqd,yakunlangan,3.9,502698
TK-10846,doniyor otajonov,konsert,uzbekiston konsert zali,03.05.2026,2026-03-23,farg'ona,fan,93023,2,naqd,yakunlangan,3.7,186046
TK-10193,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-03-06,farg'ona,vip,433642,2,naqd,yakunlangan,3.8,867284
TK-12455,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-04-11,samarqand,fan,80443,2,karta,yakunlangan,4.7,160886
TK-10573,sevinch mominova,konsert,humo arena,2026-03-15,2026-02-19,buxoro,standart,151789,1,naqd,yakunlangan,4.2,151789
TK-10946,ulugbek rahmatullayev,konsert,humo arena,22.03.2026,2026-03-06,namangan,vip,461655,3,karta,kutilmoqda,,1384965
TK-10503,doniyor otajonov,konsert,uzbekiston konsert zali,03.05.2026,2026-04-07,samarqand,fan,63352,4,karta,qaytarilgan,,253408
TK-11629,jasur umirov,konsert,uzbekiston konsert zali,12.04.2026,2026-03-28,andijon,standart,177728,4,karta,yakunlangan,4.1,710912
TK-11873,jasur umirov,konsert,uzbekiston konsert zali,2026-04-12,2026-04-06,qashqadaryo,standart,153632,1,naqd,yakunlangan,4.4,153632
TK-11861,pakhtakor vs bunyodkor,futbol,milliy stadion,05.04.2026,2026-03-28,farg'ona,fan,90934,1,qr,yakunlangan,3.6,90934
TK-10645,sevinch mominova,konsert,humo arena,15.03.2026,2026-03-10,samarqand,fan,103160,4,qr,yakunlangan,4.5,412640
TK-10003,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-03-19,xorazm,standart,172915,-4,karta,qaytarilgan,,-691660
TK-12228,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-04-22,namangan,fan,102135,4,qr,yakunlangan,4.6,408540
TK-10467,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-04-19,namangan,standart,149937,3,karta,yakunlangan,4.7,449811
TK-11345,muhabbat shamayeva,konsert,uzbekiston konsert zali,2026-05-17,2026-03-29,andijon,standart,144221,4,qr,qaytarilgan,,576884
TK-10005,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-03-12,namangan,vip,454890,1,naqd,yakunlangan,4.6,454890
TK-11246,muhabbat shamayeva,konsert,uzbekiston konsert zali,17.05.2026,2026-04-05,toshkent,fan,67996,1,naqd,qaytarilgan,,67996
TK-10919,shaxlo ismoilova,konsert,humo arena,19.04.2026,2026-04-10,namangan,vip,430307,2,naqd,yakunlangan,3.7,860614
TK-10547,qxl stand-up show,stendap,hysteria club,26.04.2026,2026-04-12,namangan,standart,153478,3,karta,yakunlangan,4.9,460434
TK-10228,shaxlo ismoilova,konsert,humo arena,19.04.2026,2026-04-18,samarqand,vip,441040,2,naqd,yakunlangan,4.6,882080
TK-11063,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-03-18,buxoro,standart,175639,3,karta,kutilmoqda,,526917
TK-10542,pakhtakor vs bunyodkor,futbol,milliy stadion,05.04.2026,2026-02-05,xorazm,vip,463044,4,naqd,yakunlangan,4.2,1852176
TK-10242,pakhtakor vs bunyodkor,futbol,milliy stadion,05.04.2026,2026-02-24,xorazm,fan,79036,4,naqd,yakunlangan,3.7,316144
TK-10898,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-03-10,namangan,vip,441834,4,qr,yakunlangan,4.5,1767336
TK-11818,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-03-16,toshkent,vip,461268,4,naqd,yakunlangan,3.9,1845072
TK-11160,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-04-25,samarqand,vip,472237,2,qr,yakunlangan,5.0,944474
TK-11900,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-03-20,namangan,vip,437000,2,naqd,yakunlangan,4.0,874000
TK-12125,navruz gala shou,konsert,humo arena,21.03.2026,2026-03-16,samarqand,fan,81006,4,naqd,yakunlangan,4.7,324024
TK-11748,pakhtakor vs bunyodkor,futbol,milliy stadion,05.04.2026,2026-03-07,samarqand,vip,458270,2,karta,yakunlangan,4.2,916540
TK-10842,navruz gala shou,konsert,humo arena,21.03.2026,2026-01-31,xorazm,fan,101568,1,naqd,yakunlangan,4.4,101568
TK-11373,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-03-10,farg'ona,standart,141846,2,qr,kutilmoqda,,283692
TK-12142,pakhtakor vs lokomotiv,futbol,milliy stadion,10.05.2026,2026-04-18,buxoro,fan,103921,2,naqd,yakunlangan,3.6,207842
TK-11849,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-04-17,xorazm,fan,63180,1,karta,yakunlangan,4.9,63180
TK-11526,pakhtakor vs bunyodkor,futbol,milliy stadion,2026-04-05,2026-02-10,xorazm,standart,150659,2,karta,yakunlangan,4.1,301318
TK-11605,doniyor otajonov,konsert,uzbekiston konsert zali,03.05.2026,2026-04-07,qashqadaryo,fan,92531,4,karta,qaytarilgan,,370124
TK-10276,qxl stand-up show,stendap,hysteria club,26.04.2026,2026-04-18,qashqadaryo,fan,90890,3,qr,kutilmoqda,,272670
TK-10661,shaxlo ismoilova,konsert,humo arena,2026-04-19,2026-02-22,qashqadaryo,fan,81454,4,karta,yakunlangan,4.2,325816
TK-12110,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-01-28,farg'ona,vip,459521,3,qr,yakunlangan,4.3,1378563
TK-12151,sevinch mominova,konsert,humo arena,15.03.2026,2026-02-07,samarqand,standart,178596,2,karta,yakunlangan,3.8,357192
TK-12396,shaxlo ismoilova,konsert,humo arena,19.04.2026,2026-03-30,buxoro,fan,98533,1,naqd,qaytarilgan,,98533
TK-11927,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-03-16,namangan,standart,145666,3,naqd,yakunlangan,3.6,436998
TK-10314,doniyor otajonov,konsert,uzbekiston konsert zali,03.05.2026,2026-04-02,namangan,vip,443706,1,karta,yakunlangan,4.9,443706
TK-11466,qxl stand-up show,stendap,hysteria club,26.04.2026,2026-03-13,namangan,vip,463307,-1,naqd,qaytarilgan,,-463307
TK-11343,pakhtakor vs lokomotiv,futbol,milliy stadion,10.05.2026,2026-03-28,buxoro,fan,77525,2,karta,yakunlangan,3.8,155050
TK-11914,sevinch mominova,konsert,humo arena,2026-03-15,2026-02-09,andijon,standart,178005,1,karta,yakunlangan,4.3,178005
TK-10691,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-04-13,namangan,standart,158389,4,karta,qaytarilgan,,633556
TK-11541,ulugbek rahmatullayev,konsert,humo arena,22.03.2026,2026-02-06,farg'ona,standart,152664,3,karta,yakunlangan,3.5,457992
TK-10612,sevinch mominova,konsert,humo arena,2026-03-15,2026-01-15,qashqadaryo,standart,164778,1,karta,qaytarilgan,,164778
TK-10424,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-03-09,toshkent,standart,162687,1,naqd,yakunlangan,3.6,162687
TK-11577,jasur umirov,konsert,uzbekiston konsert zali,12.04.2026,2026-02-14,farg'ona,standart,179079,3,qr,yakunlangan,3.5,537237
TK-10594,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-04-23,xorazm,standart,151340,1,qr,yakunlangan,3.6,151340
TK-10833,pakhtakor vs bunyodkor,futbol,milliy stadion,2026-04-05,2026-02-09,samarqand,vip,435289,4,naqd,yakunlangan,3.7,1741156
TK-12021,navruz gala shou,konsert,humo arena,2026-03-21,2026-03-03,buxoro,vip,461048,1,qr,kutilmoqda,,461048
TK-10622,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-03-18,qashqadaryo,standart,154173,2,naqd,yakunlangan,3.7,308346
TK-11870,shaxlo ismoilova,konsert,humo arena,19.04.2026,2026-02-23,andijon,standart,172527,3,qr,yakunlangan,3.8,517581
TK-11493,navruz gala shou,konsert,humo arena,2026-03-21,2026-03-05,samarqand,vip,475539,2,karta,qaytarilgan,,951078
